anxiety_level,self_esteem,depression,headache,sleep_quality,noise_level,living_conditions,basic_needs,academic_performance,study_load,teacher_student_relationship,future_career_concerns,social_support,peer_pressure,anxiety_level_normalized,self_esteem_normalized,depression_normalized,headache_normalized,sleep_quality_normalized,noise_level_normalized,living_conditions_normalized,basic_needs_normalized,academic_performance_normalized,study_load_normalized,teacher_student_relationship_normalized,future_career_concerns_normalized,social_support_normalized,peer_pressure_normalized,stress_level
11,17,14,3,3,2,2,3,3,3,2,3,2,2,3.0952380952380953,2.7333333333333334,3.074074074074074,3.4,2.6,2.6,2.0,2.6,2.6,3.4,3.4,3.4,3.4,2.6,2.5820546737213403
20,0,18,4,1,4,2,2,2,4,1,4,1,5,4.809523809523809,5.0,3.6666666666666665,4.2,4.2,4.2,2.0,3.4,3.4,4.2,4.2,4.2,4.2,5.0,1.9781746031746035
13,18,9,3,2,3,3,3,2,2,3,2,3,2,3.4761904761904763,2.6,2.333333333333333,3.4,3.4,3.4,3.0,2.6,3.4,2.6,2.6,2.6,2.6,2.6,2.6753968253968257
13,25,10,2,2,3,2,2,2,2,3,2,2,3,3.4761904761904763,1.666666666666666,2.4814814814814814,2.6,3.4,3.4,2.0,3.4,3.4,2.6,2.6,2.6,3.4,3.4,3.139902998236332
9,17,14,2,3,3,2,3,3,3,3,3,3,3,2.7142857142857144,2.7333333333333334,3.074074074074074,2.6,2.6,3.4,2.0,2.6,2.6,3.4,2.6,3.4,2.6,3.4,2.5661816578483245
2,25,2,1,4,1,4,5,5,1,4,1,3,1,1.380952380952381,1.666666666666666,1.2962962962962963,1.8,1.7999999999999998,1.8,4.0,1.0,1.0,1.8,1.7999999999999998,1.8,2.6,1.8,2.553218694885362
21,4,24,3,1,3,1,2,1,5,1,5,1,5,5.0,4.466666666666667,4.555555555555555,3.4,4.2,3.4,1.0,3.4,4.2,5.0,4.2,5.0,4.2,5.0,2.281481481481481
0,27,22,4,3,4,3,5,5,5,2,0,1,2,1.0,1.4000000000000004,4.2592592592592595,4.2,2.6,4.2,3.0,1.0,1.0,5.0,3.4,1.0,4.2,2.6,3.185802469135802
20,6,21,5,1,4,1,2,2,3,1,5,1,5,4.809523809523809,4.2,4.111111111111111,5.0,4.2,4.2,1.0,3.4,3.4,3.4,4.2,5.0,4.2,5.0,2.3883597883597885
8,28,6,1,4,2,3,5,5,1,5,1,3,1,2.5238095238095237,1.2666666666666666,1.8888888888888888,1.8,1.7999999999999998,2.6,3.0,1.0,1.0,1.8,1.0,1.8,2.6,1.8,2.783862433862434
14,25,11,2,3,3,3,2,2,2,2,3,3,2,3.6666666666666665,1.666666666666666,2.6296296296296298,2.6,2.6,3.4,3.0,3.4,3.4,2.6,3.4,3.4,2.6,2.6,3.1956790123456793
1,25,6,1,5,1,4,5,4,2,4,1,3,2,1.1904761904761905,1.666666666666666,1.8888888888888888,1.8,1.0,1.8,4.0,1.0,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,2.6,2.636640211640212
18,1,20,4,1,5,2,1,1,5,2,5,1,4,4.428571428571429,4.866666666666667,3.962962962962963,4.2,4.2,5.0,2.0,4.2,4.2,5.0,3.4,5.0,4.2,4.2,2.1413139329805992
0,28,4,1,4,1,3,4,4,1,4,1,3,2,1.0,1.2666666666666666,1.5925925925925926,1.8,1.7999999999999998,1.8,3.0,1.7999999999999998,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,2.6,2.8080246913580247
14,30,10,0,0,4,1,3,5,0,3,0,0,1,3.6666666666666665,1.0,2.4814814814814814,1.0,5.0,4.2,1.0,2.6,1.0,1.0,2.6,1.0,5.0,1.8,3.139506172839506
3,25,8,1,4,1,4,4,4,2,5,1,3,1,1.5714285714285714,1.666666666666666,2.185185185185185,1.8,1.7999999999999998,1.8,4.0,1.7999999999999998,1.7999999999999998,2.6,1.0,1.8,2.6,1.8,2.6648589065255734
16,10,18,5,1,3,1,2,2,4,1,5,1,5,4.0476190476190474,3.666666666666667,3.6666666666666665,5.0,4.2,3.4,1.0,3.4,3.4,4.2,4.2,5.0,4.2,5.0,2.6047619047619044
15,8,23,4,1,4,1,2,1,5,2,5,1,5,3.857142857142857,3.9333333333333336,4.407407407407407,4.2,4.2,4.2,1.0,3.4,4.2,5.0,3.4,5.0,4.2,5.0,2.5276895943562607
2,10,3,1,2,5,2,1,2,1,2,4,0,4,1.380952380952381,3.666666666666667,1.4444444444444444,1.8,3.4,5.0,2.0,4.2,3.4,1.8,3.4,4.2,5.0,4.2,2.176058201058201
19,3,20,4,1,5,1,1,1,3,2,5,1,4,4.619047619047619,4.6,3.962962962962963,4.2,4.2,5.0,1.0,4.2,4.2,3.4,3.4,5.0,4.2,4.2,2.174250440917108
2,25,2,1,4,2,3,5,5,2,5,1,3,2,1.380952380952381,1.666666666666666,1.2962962962962963,1.8,1.7999999999999998,2.6,3.0,1.0,1.0,2.6,1.0,1.8,2.6,2.6,2.578218694885362
14,17,11,3,3,3,3,3,3,2,3,3,3,2,3.6666666666666665,2.7333333333333334,2.6296296296296298,3.4,2.6,3.4,3.0,2.6,2.6,2.6,2.6,3.4,2.6,2.6,2.595679012345679
2,30,5,1,4,2,3,5,4,1,5,1,3,1,1.380952380952381,1.0,1.7407407407407407,1.8,1.7999999999999998,2.6,3.0,1.0,1.7999999999999998,1.8,1.0,1.8,2.6,1.8,2.8967372134038802
7,15,3,5,1,0,4,1,0,5,2,3,1,4,2.333333333333333,3.0,1.4444444444444444,5.0,4.2,1.0,4.0,4.2,5.0,5.0,3.4,3.4,4.2,4.2,2.799074074074074
21,3,27,5,1,3,1,2,1,5,1,4,1,5,5.0,4.6,5.0,5.0,4.2,3.4,1.0,3.4,4.2,5.0,4.2,4.2,4.2,5.0,2.266666666666667
13,24,13,2,3,2,3,3,2,3,2,2,3,2,3.4761904761904763,1.7999999999999998,2.9259259259259256,2.6,2.6,2.6,3.0,2.6,3.4,3.4,3.4,2.6,2.6,2.6,3.0667548500881834
8,26,2,1,5,2,4,4,5,2,5,1,3,2,2.5238095238095237,1.5333333333333332,1.2962962962962963,1.8,1.0,2.6,4.0,1.7999999999999998,1.0,2.6,1.0,1.8,2.6,2.6,2.7341710758377427
10,24,12,2,2,2,3,3,3,2,2,2,2,3,2.9047619047619047,1.7999999999999998,2.7777777777777777,2.6,3.4,2.6,3.0,2.6,2.6,2.6,3.4,2.6,3.4,3.4,3.0367724867724872
15,1,18,3,1,5,1,1,2,4,1,4,1,4,3.857142857142857,4.866666666666667,3.6666666666666665,3.4,4.2,5.0,1.0,4.2,3.4,4.2,4.2,4.2,4.2,4.2,1.9634920634920636
19,13,26,3,1,5,2,1,2,5,2,4,1,4,4.619047619047619,3.2666666666666666,4.851851851851851,3.4,4.2,5.0,2.0,4.2,3.4,5.0,3.4,4.2,4.2,4.2,2.886287477954145
19,14,23,5,5,3,5,4,1,5,2,2,0,2,4.619047619047619,3.1333333333333333,4.407407407407407,5.0,1.0,3.4,5.0,1.7999999999999998,4.2,5.0,3.4,2.6,5.0,2.6,2.7261022927689593
17,2,20,3,1,4,1,1,1,3,1,4,1,5,4.238095238095238,4.733333333333333,3.962962962962963,3.4,4.2,4.2,1.0,4.2,4.2,3.4,4.2,4.2,4.2,5.0,2.0583774250440916
9,21,12,2,2,3,3,3,2,2,3,2,2,3,2.7142857142857144,2.2,2.7777777777777777,2.6,3.4,3.4,3.0,2.6,3.4,2.6,2.6,2.6,3.4,3.4,2.8621693121693124
18,8,25,4,1,1,1,5,1,2,2,1,1,4,4.428571428571429,3.9333333333333336,4.703703703703704,4.2,4.2,1.8,1.0,1.0,4.2,2.6,3.4,1.8,4.2,4.2,2.0971781305114634
13,17,10,2,2,2,3,2,2,2,3,3,2,2,3.4761904761904763,2.7333333333333334,2.4814814814814814,2.6,3.4,2.6,3.0,3.4,3.4,2.6,2.6,3.4,3.4,2.6,2.6149029982363317
8,30,7,1,5,2,3,4,5,2,4,1,3,2,2.5238095238095237,1.0,2.037037037037037,1.8,1.0,2.6,3.0,1.7999999999999998,1.0,2.6,1.7999999999999998,1.8,2.6,2.6,3.02336860670194
19,6,24,4,1,4,2,1,1,3,1,4,1,4,4.619047619047619,4.2,4.555555555555555,4.2,4.2,4.2,2.0,4.2,4.2,3.4,4.2,4.2,4.2,4.2,2.4072751322751325
10,16,12,2,2,3,3,2,2,2,3,2,2,3,2.9047619047619047,2.8666666666666667,2.7777777777777777,2.6,3.4,3.4,3.0,3.4,3.4,2.6,2.6,2.6,3.4,3.4,2.57010582010582
19,1,27,4,1,5,1,1,2,4,2,4,1,4,4.619047619047619,4.866666666666667,5.0,4.2,4.2,5.0,1.0,4.2,3.4,4.2,3.4,4.2,4.2,4.2,2.0507936507936506
19,12,13,0,2,0,3,3,5,5,4,4,1,0,4.619047619047619,3.4,2.9259259259259256,1.0,3.4,1.0,3.0,2.6,1.0,5.0,1.7999999999999998,4.2,4.2,1.0,2.114373897707231
13,6,26,1,0,0,3,5,1,1,1,5,1,0,3.4761904761904763,4.2,4.851851851851851,1.8,5.0,1.0,3.0,1.0,4.2,1.8,4.2,5.0,4.2,1.0,1.913668430335097
4,30,7,1,4,2,4,4,4,2,4,1,3,1,1.7619047619047619,1.0,2.037037037037037,1.8,1.7999999999999998,2.6,4.0,1.7999999999999998,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,1.8,3.0666225749559084
11,21,12,3,2,3,2,3,3,3,3,2,2,3,3.0952380952380953,2.2,2.7777777777777777,3.4,3.4,3.4,2.0,2.6,2.6,3.4,2.6,2.6,3.4,3.4,2.869708994708995
20,10,17,4,1,4,2,1,2,4,1,5,1,4,4.809523809523809,3.666666666666667,3.5185185185185186,4.2,4.2,4.2,2.0,4.2,3.4,4.2,4.2,5.0,4.2,4.2,2.6720017636684306
21,13,18,3,1,5,1,2,1,4,2,5,1,4,5.0,3.2666666666666666,3.6666666666666665,3.4,4.2,5.0,1.0,3.4,4.2,4.2,3.4,5.0,4.2,4.2,2.811111111111111
16,1,25,5,1,3,2,2,1,5,1,5,1,5,4.0476190476190474,4.866666666666667,4.703703703703704,5.0,4.2,3.4,2.0,3.4,4.2,5.0,4.2,5.0,4.2,5.0,2.1563051146384478
3,28,0,1,4,1,4,5,5,1,5,1,3,1,1.5714285714285714,1.2666666666666666,1.0,1.8,1.7999999999999998,1.8,4.0,1.0,1.0,1.8,1.0,1.8,2.6,1.8,2.7154761904761906
18,10,18,5,1,5,1,2,2,5,2,4,1,4,4.428571428571429,3.666666666666667,3.6666666666666665,5.0,4.2,5.0,1.0,3.4,3.4,5.0,3.4,4.2,4.2,4.2,2.62063492063492
18,12,0,5,5,4,0,1,4,2,3,4,0,0,4.428571428571429,3.4,1.0,5.0,1.0,4.2,1.0,4.2,1.7999999999999998,2.6,2.6,4.2,5.0,1.0,2.1761904761904765
12,24,14,3,3,3,3,2,2,3,2,3,3,3,3.2857142857142856,1.7999999999999998,3.074074074074074,3.4,2.6,3.4,3.0,3.4,3.4,3.4,3.4,3.4,2.6,3.4,3.231657848324515
10,24,15,5,0,3,2,2,2,0,3,4,1,1,2.9047619047619047,1.7999999999999998,3.2222222222222223,5.0,5.0,3.4,2.0,3.4,3.4,1.0,2.6,4.2,4.2,1.8,3.1802910052910054
9,16,14,3,3,3,3,2,2,3,3,2,2,2,2.7142857142857144,2.8666666666666667,3.074074074074074,3.4,2.6,3.4,3.0,3.4,3.4,3.4,2.6,2.6,3.4,2.6,2.574514991181658
5,25,2,1,5,2,3,5,4,2,5,1,3,1,1.9523809523809523,1.666666666666666,1.2962962962962963,1.8,1.0,2.6,3.0,1.0,1.7999999999999998,2.6,1.0,1.8,2.6,1.8,2.5686948853615523
11,23,14,2,2,2,3,3,3,2,2,3,3,2,3.0952380952380953,1.9333333333333336,3.074074074074074,2.6,3.4,2.6,3.0,2.6,2.6,2.6,3.4,3.4,2.6,2.6,2.9903880070546736
8,6,10,5,2,4,5,0,3,2,3,4,0,4,2.5238095238095237,4.2,2.4814814814814814,5.0,3.4,4.2,5.0,5.0,2.6,2.6,2.6,4.2,5.0,4.2,2.225220458553792
17,28,18,2,4,1,3,4,5,4,0,4,0,3,4.238095238095238,1.2666666666666666,3.6666666666666665,2.6,1.7999999999999998,1.8,3.0,1.7999999999999998,1.0,4.2,5.0,4.2,5.0,3.4,3.396031746031746
8,28,2,1,5,2,3,5,5,2,5,1,3,1,2.5238095238095237,1.2666666666666666,1.2962962962962963,1.8,1.0,2.6,3.0,1.0,1.0,2.6,1.0,1.8,2.6,1.8,2.7591710758377426
13,16,13,3,2,3,2,3,3,2,3,3,3,3,3.4761904761904763,2.8666666666666667,2.9259259259259256,3.4,3.4,3.4,2.0,2.6,2.6,2.6,2.6,3.4,2.6,3.4,2.55842151675485
16,8,21,5,1,4,1,2,1,4,2,5,1,5,4.0476190476190474,3.9333333333333336,4.111111111111111,5.0,4.2,4.2,1.0,3.4,4.2,4.2,3.4,5.0,4.2,5.0,2.523280423280423
13,16,11,2,3,2,3,2,3,2,3,3,2,3,3.4761904761904763,2.8666666666666667,2.6296296296296298,2.6,2.6,2.6,3.0,3.4,2.6,2.6,2.6,3.4,3.4,3.4,2.5210758377425044
21,28,20,0,0,5,4,4,2,4,2,0,0,5,5.0,1.2666666666666666,3.962962962962963,1.0,5.0,5.0,4.0,1.7999999999999998,3.4,4.2,3.4,1.0,5.0,5.0,3.648456790123457
12,19,12,3,2,2,2,2,2,3,2,2,2,3,3.2857142857142856,2.466666666666667,2.7777777777777777,3.4,3.4,2.6,2.0,3.4,3.4,3.4,3.4,2.6,3.4,3.4,2.810978835978836
14,25,12,3,2,2,2,2,2,3,2,3,3,2,3.6666666666666665,1.666666666666666,2.7777777777777777,3.4,3.4,2.6,2.0,3.4,3.4,3.4,3.4,3.4,2.6,2.6,3.226851851851852
14,21,14,3,2,2,2,2,2,3,2,3,3,2,3.6666666666666665,2.2,3.074074074074074,3.4,3.4,2.6,2.0,3.4,3.4,3.4,3.4,3.4,2.6,2.6,2.9725308641975308
6,20,16,5,1,5,5,0,4,0,0,0,1,4,2.142857142857143,2.3333333333333335,3.3703703703703702,5.0,4.2,5.0,5.0,5.0,1.7999999999999998,1.0,5.0,1.0,4.2,4.2,3.1130511463844797
18,5,24,4,2,3,3,5,3,4,2,5,1,1,4.428571428571429,4.333333333333334,4.555555555555555,4.2,3.4,3.4,3.0,1.0,2.6,4.2,3.4,5.0,4.2,1.8,2.0410052910052903
14,18,13,3,2,2,3,2,3,2,3,3,3,2,3.6666666666666665,2.6,2.9259259259259256,3.4,3.4,2.6,3.0,3.4,2.6,2.6,2.6,3.4,2.6,2.6,2.708024691358025
12,25,27,1,4,2,5,4,0,3,1,1,1,3,3.2857142857142856,1.666666666666666,5.0,1.8,1.7999999999999998,2.6,5.0,1.7999999999999998,5.0,3.4,4.2,1.8,4.2,3.4,3.295238095238095
5,27,1,1,5,1,3,5,4,1,4,1,3,2,1.9523809523809523,1.4000000000000004,1.1481481481481481,1.8,1.0,1.8,3.0,1.0,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,2.6,2.6958553791887123
3,28,6,1,5,1,4,5,4,2,5,1,3,2,1.5714285714285714,1.2666666666666666,1.8888888888888888,1.8,1.0,1.8,4.0,1.0,1.7999999999999998,2.6,1.0,1.8,2.6,2.6,2.8191798941798942
13,24,10,2,2,3,2,2,3,3,3,3,3,2,3.4761904761904763,1.7999999999999998,2.4814814814814814,2.6,3.4,3.4,2.0,3.4,2.6,3.4,2.6,3.4,2.6,2.6,3.073236331569665
15,12,20,4,0,3,1,5,5,3,2,5,1,1,3.857142857142857,3.4,3.962962962962963,4.2,5.0,3.4,1.0,1.0,1.0,3.4,3.4,5.0,4.2,1.8,2.3425044091710756
6,26,8,1,5,2,3,4,4,1,4,1,3,2,2.142857142857143,1.5333333333333332,2.185185185185185,1.8,1.0,2.6,3.0,1.7999999999999998,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,2.6,2.7470017636684307
18,10,17,3,1,3,1,2,1,5,2,4,1,4,4.428571428571429,3.666666666666667,3.5185185185185186,3.4,4.2,3.4,1.0,3.4,4.2,5.0,3.4,4.2,4.2,4.2,2.5144620811287477
11,22,12,2,2,3,2,2,3,2,3,3,2,3,3.0952380952380953,2.066666666666667,2.7777777777777777,2.6,3.4,3.4,2.0,3.4,2.6,2.6,2.6,3.4,3.4,3.4,2.9363756613756613
21,4,26,4,1,3,1,2,2,4,2,4,1,4,5.0,4.466666666666667,4.851851851851851,4.2,4.2,3.4,1.0,3.4,3.4,4.2,3.4,4.2,4.2,4.2,2.1604938271604937
12,21,11,2,3,3,2,2,2,2,2,3,2,3,3.2857142857142856,2.2,2.6296296296296298,2.6,2.6,3.4,2.0,3.4,3.4,2.6,3.4,3.4,3.4,3.4,2.904805996472663
8,30,7,1,4,2,4,5,4,2,4,1,3,1,2.5238095238095237,1.0,2.037037037037037,1.8,1.7999999999999998,2.6,4.0,1.0,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,1.8,3.065035273368607
10,21,11,3,3,2,2,2,3,3,3,2,3,2,2.9047619047619047,2.2,2.6296296296296298,3.4,2.6,2.6,2.0,3.4,2.6,3.4,2.6,2.6,2.6,2.6,2.7889329805996472
9,22,14,3,3,2,3,2,2,2,2,2,2,3,2.7142857142857144,2.066666666666667,3.074074074074074,3.4,2.6,2.6,3.0,3.4,3.4,2.6,3.4,2.6,3.4,3.4,2.9745149911816577
20,3,26,3,1,3,1,2,1,4,1,5,1,4,4.809523809523809,4.6,4.851851851851851,3.4,4.2,3.4,1.0,3.4,4.2,4.2,4.2,5.0,4.2,4.2,2.1525573192239866
11,16,14,3,2,3,2,3,3,2,3,3,3,2,3.0952380952380953,2.8666666666666667,3.074074074074074,3.4,3.4,3.4,2.0,2.6,2.6,2.6,2.6,3.4,2.6,2.6,2.515388007054674
1,25,7,1,5,2,4,5,5,2,5,1,3,1,1.1904761904761905,1.666666666666666,2.037037037037037,1.8,1.0,2.6,4.0,1.0,1.0,2.6,1.0,1.8,2.6,1.8,2.5761463844797183
15,10,17,4,1,5,1,2,1,5,1,4,1,5,3.857142857142857,3.666666666666667,3.5185185185185186,4.2,4.2,5.0,1.0,3.4,4.2,5.0,4.2,4.2,4.2,5.0,2.6573192239858905
17,2,23,4,1,3,1,2,1,4,2,4,1,4,4.238095238095238,4.733333333333333,4.407407407407407,4.2,4.2,3.4,1.0,3.4,4.2,4.2,3.4,4.2,4.2,4.2,2.0102292768959433
8,30,4,1,4,1,3,4,5,2,4,1,3,2,2.5238095238095237,1.0,1.5925925925925926,1.8,1.7999999999999998,1.8,3.0,1.7999999999999998,1.0,2.6,1.7999999999999998,1.8,2.6,2.6,3.0048500881834217
20,4,22,5,1,5,2,1,1,5,2,5,1,5,4.809523809523809,4.466666666666667,4.2592592592592595,5.0,4.2,5.0,2.0,4.2,4.2,5.0,3.4,5.0,4.2,5.0,2.436199294532628
8,7,1,0,5,2,3,2,2,0,2,4,0,5,2.5238095238095237,4.066666666666666,1.1481481481481481,1.0,1.0,2.6,3.0,3.4,3.4,1.0,3.4,4.2,5.0,5.0,1.7863315696649031
5,26,3,1,4,2,4,5,4,2,5,1,3,2,1.9523809523809523,1.5333333333333332,1.4444444444444444,1.8,1.7999999999999998,2.6,4.0,1.0,1.7999999999999998,2.6,1.0,1.8,2.6,2.6,2.749867724867725
14,16,13,2,2,3,2,3,2,3,2,3,2,2,3.6666666666666665,2.8666666666666667,2.9259259259259256,2.6,3.4,3.4,2.0,2.6,3.4,3.4,3.4,3.4,3.4,2.6,2.599691358024691
10,20,13,3,2,3,3,3,3,3,2,3,3,2,2.9047619047619047,2.3333333333333335,2.9259259259259256,3.4,3.4,3.4,3.0,2.6,2.6,3.4,3.4,3.4,2.6,2.6,2.8762786596119927
18,0,22,3,1,5,1,2,2,5,2,5,1,5,4.428571428571429,5.0,4.2592592592592595,3.4,4.2,5.0,1.0,3.4,3.4,5.0,3.4,5.0,4.2,5.0,1.9786596119929454
21,19,24,2,4,3,4,0,3,3,3,2,0,3,5.0,2.466666666666667,4.555555555555555,2.6,1.7999999999999998,3.4,4.0,5.0,2.6,3.4,2.6,2.6,5.0,3.4,2.973148148148148
4,27,6,1,5,2,3,4,4,2,4,1,3,2,1.7619047619047619,1.4000000000000004,1.8888888888888888,1.8,1.0,2.6,3.0,1.7999999999999998,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,2.6,2.818783068783069
12,16,7,4,5,2,1,1,2,4,4,0,1,2,3.2857142857142856,2.8666666666666667,2.037037037037037,4.2,1.0,2.6,1.0,4.2,3.4,4.2,1.7999999999999998,1.0,4.2,2.6,2.3717813051146384
14,21,11,2,2,3,3,2,3,3,2,2,2,2,3.6666666666666665,2.2,2.6296296296296298,2.6,3.4,3.4,3.0,3.4,2.6,3.4,3.4,2.6,3.4,2.6,2.9290123456790123
7,13,18,4,5,0,0,0,1,5,4,2,0,2,2.333333333333333,3.2666666666666666,3.6666666666666665,4.2,1.0,1.0,1.0,5.0,4.2,5.0,1.7999999999999998,2.6,5.0,2.6,2.3
19,25,6,1,5,5,1,1,1,3,0,2,0,2,4.619047619047619,1.666666666666666,1.8888888888888888,1.8,1.0,5.0,1.0,4.2,4.2,3.4,5.0,2.6,5.0,2.6,3.2211640211640216
18,28,7,0,5,0,5,4,1,5,3,5,0,0,4.428571428571429,1.2666666666666666,2.037037037037037,1.0,1.0,1.0,5.0,1.7999999999999998,4.2,5.0,2.6,5.0,5.0,1.0,3.2860670194003525
10,15,11,3,3,2,3,3,3,3,2,2,2,2,2.9047619047619047,3.0,2.6296296296296298,3.4,2.6,2.6,3.0,2.6,2.6,3.4,3.4,2.6,3.4,2.6,2.4305996472663143
11,22,24,2,4,4,0,3,0,3,1,1,0,1,3.0952380952380953,2.066666666666667,4.555555555555555,2.6,1.7999999999999998,4.2,1.0,2.6,5.0,3.4,4.2,1.8,5.0,1.8,2.9687830687830683
15,7,19,3,1,3,2,1,1,5,1,4,1,4,3.857142857142857,4.066666666666666,3.814814814814815,3.4,4.2,3.4,2.0,4.2,4.2,5.0,4.2,4.2,4.2,4.2,2.4113315696649034
5,27,8,1,4,2,4,4,4,2,5,1,3,2,1.9523809523809523,1.4000000000000004,2.185185185185185,1.8,1.7999999999999998,2.6,4.0,1.7999999999999998,1.7999999999999998,2.6,1.0,1.8,2.6,2.6,2.880731922398589
14,16,13,3,2,3,3,2,3,3,3,3,2,3,3.6666666666666665,2.8666666666666667,2.9259259259259256,3.4,3.4,3.4,3.0,3.4,2.6,3.4,2.6,3.4,3.4,3.4,2.674691358024691
2,30,19,3,0,1,0,3,0,0,1,5,1,2,1.380952380952381,1.0,3.814814814814815,3.4,5.0,1.8,1.0,2.6,5.0,1.0,4.2,5.0,4.2,2.6,3.5331569664903
3,9,8,4,1,5,1,3,2,1,0,4,1,3,1.5714285714285714,3.8,2.185185185185185,4.2,4.2,5.0,1.0,2.6,3.4,1.8,5.0,4.2,4.2,3.4,2.20652557319224
14,23,10,2,2,3,3,3,3,3,3,3,2,3,3.6666666666666665,1.9333333333333336,2.4814814814814814,2.6,3.4,3.4,3.0,2.6,2.6,3.4,2.6,3.4,3.4,3.4,3.056172839506173
1,26,3,1,4,2,4,4,5,2,5,1,3,2,1.1904761904761905,1.5333333333333332,1.4444444444444444,1.8,1.7999999999999998,2.6,4.0,1.7999999999999998,1.0,2.6,1.0,1.8,2.6,2.6,2.7181216931216934
12,22,9,2,2,3,3,3,3,3,3,3,3,2,3.2857142857142856,2.066666666666667,2.333333333333333,2.6,3.4,3.4,3.0,2.6,2.6,3.4,2.6,3.4,2.6,2.6,2.9341269841269844
10,20,14,3,2,3,2,2,3,2,2,2,3,2,2.9047619047619047,2.3333333333333335,3.074074074074074,3.4,3.4,3.4,2.0,3.4,2.6,2.6,3.4,2.6,2.6,2.6,2.807451499118166
14,19,11,3,2,2,3,3,3,3,2,2,2,3,3.6666666666666665,2.466666666666667,2.6296296296296298,3.4,3.4,2.6,3.0,2.6,2.6,3.4,3.4,2.6,3.4,3.4,2.795679012345679
12,17,12,3,3,3,2,2,2,2,2,2,2,2,3.2857142857142856,2.7333333333333334,2.7777777777777777,3.4,2.6,3.4,2.0,3.4,3.4,2.6,3.4,2.6,3.4,2.6,2.6109788359788357
7,26,7,1,5,2,4,5,4,1,4,1,3,1,2.333333333333333,1.5333333333333332,2.037037037037037,1.8,1.0,2.6,4.0,1.0,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,1.8,2.7237654320987654
3,25,5,1,5,1,4,4,5,1,4,1,3,1,1.5714285714285714,1.666666666666666,1.7407407407407407,1.8,1.0,1.8,4.0,1.7999999999999998,1.0,1.8,1.7999999999999998,1.8,2.6,1.8,2.5796737213403884
12,17,13,3,3,3,3,2,2,3,3,3,3,2,3.2857142857142856,2.7333333333333334,2.9259259259259256,3.4,2.6,3.4,3.0,3.4,3.4,3.4,2.6,3.4,2.6,2.6,2.6921516754850088
13,17,11,3,3,2,2,3,2,3,3,2,2,3,3.4761904761904763,2.7333333333333334,2.6296296296296298,3.4,2.6,2.6,2.0,2.6,3.4,3.4,2.6,2.6,3.4,3.4,2.579409171075838
0,27,7,1,5,2,4,5,4,1,4,1,3,1,1.0,1.4000000000000004,2.037037037037037,1.8,1.0,2.6,4.0,1.0,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,1.8,2.7348765432098765
9,17,9,3,2,2,3,3,3,2,3,3,2,2,2.7142857142857144,2.7333333333333334,2.333333333333333,3.4,3.4,2.6,3.0,2.6,2.6,2.6,2.6,3.4,3.4,2.6,2.543650793650794
3,26,4,1,4,2,4,5,4,1,4,1,3,2,1.5714285714285714,1.5333333333333332,1.5925925925925926,1.8,1.7999999999999998,2.6,4.0,1.0,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,2.6,2.740167548500882
9,24,14,3,2,3,3,3,3,2,3,3,2,2,2.7142857142857144,1.7999999999999998,3.074074074074074,3.4,3.4,3.4,3.0,2.6,2.6,2.6,2.6,3.4,3.4,2.6,3.0745149911816583
14,23,13,2,2,3,2,3,2,3,2,3,2,2,3.6666666666666665,1.9333333333333336,2.9259259259259256,2.6,3.4,3.4,2.0,2.6,3.4,3.4,3.4,3.4,3.4,2.6,3.0663580246913575
8,29,7,1,5,1,3,5,4,2,4,1,3,2,2.5238095238095237,1.1333333333333329,2.037037037037037,1.8,1.0,1.8,3.0,1.0,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,2.6,2.9233686067019407
0,28,6,1,5,1,3,5,4,2,4,1,3,2,1.0,1.2666666666666666,1.8888888888888888,1.8,1.0,1.8,3.0,1.0,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,2.6,2.787037037037037
15,30,7,3,4,0,0,2,5,2,2,4,0,5,3.857142857142857,1.0,2.037037037037037,3.4,1.7999999999999998,1.0,1.0,3.4,1.0,2.6,3.4,4.2,5.0,5.0,3.3622574955908293
16,13,25,3,1,4,1,2,1,4,2,4,1,4,4.0476190476190474,3.2666666666666666,4.703703703703704,3.4,4.2,4.2,1.0,3.4,4.2,4.2,3.4,4.2,4.2,4.2,2.7479717813051145
3,30,8,1,4,1,4,5,4,1,5,1,3,2,1.5714285714285714,1.0,2.185185185185185,1.8,1.7999999999999998,1.8,4.0,1.0,1.7999999999999998,1.8,1.0,1.8,2.6,2.6,2.9648589065255733
8,4,16,5,4,3,0,4,4,0,2,1,0,1,2.5238095238095237,4.466666666666667,3.3703703703703702,5.0,1.7999999999999998,3.4,1.0,1.7999999999999998,1.7999999999999998,1.0,3.4,1.8,5.0,1.8,1.4622574955908287
